Water.Year,QM,WY-QM,wyqm,Cal.Year,Month,QM start day,QM end day,Start.Date,End.Date,Days in QM
1992,44,1992-44,1992-44,1992,8,25,31,8/25/1992,8/31/1992,7
1992,45,1992-45,1992-45,1992,9,1,8,9/1/1992,9/8/1992,8
1992,46,1992-46,1992-46,1992,9,9,16,9/9/1992,9/16/1992,8
1992,47,1992-47,1992-47,1992,9,17,23,9/17/1992,9/23/1992,7
1992,48,1992-48,1992-48,1992,9,24,30,9/24/1992,9/30/1992,7
1993,1,1993-01,1993-1,1992,10,1,8,10/1/1992,10/8/1992,8
1993,2,1993-02,1993-2,1992,10,9,16,10/9/1992,10/16/1992,8
1993,3,1993-03,1993-3,1992,10,17,24,10/17/1992,10/24/1992,8
1993,4,1993-04,1993-4,1992,10,25,31,10/25/1992,10/31/1992,7
1993,5,1993-05,1993-5,1992,11,1,8,11/1/1992,11/8/1992,8
1993,6,1993-06,1993-6,1992,11,9,16,11/9/1992,11/16/1992,8
1993,7,1993-07,1993-7,1992,11,17,23,11/17/1992,11/23/1992,7
1993,8,1993-08,1993-8,1992,11,24,30,11/24/1992,11/30/1992,7
1993,9,1993-09,1993-9,1992,12,1,8,12/1/1992,12/8/1992,8
1993,10,1993-10,1993-10,1992,12,9,16,12/9/1992,12/16/1992,8
1993,11,1993-11,1993-11,1992,12,17,24,12/17/1992,12/24/1992,8
1993,12,1993-12,1993-12,1992,12,25,31,12/25/1992,12/31/1992,7
1993,13,1993-13,1993-13,1993,1,1,8,1/1/1993,1/8/1993,8
1993,14,1993-14,1993-14,1993,1,9,16,1/9/1993,1/16/1993,8
1993,15,1993-15,1993-15,1993,1,17,24,1/17/1993,1/24/1993,8
1993,16,1993-16,1993-16,1993,1,25,31,1/25/1993,1/31/1993,7
1993,17,1993-17,1993-17,1993,2,1,7,2/1/1993,2/7/1993,7
1993,18,1993-18,1993-18,1993,2,8,14,2/8/1993,2/14/1993,7
1993,19,1993-19,1993-19,1993,2,15,21,2/15/1993,2/21/1993,7
1993,20,1993-20,1993-20,1993,2,22,28,2/22/1993,2/28/1993,7
1993,21,1993-21,1993-21,1993,3,1,8,3/1/1993,3/8/1993,8
1993,22,1993-22,1993-22,1993,3,9,16,3/9/1993,3/16/1993,8
1993,23,1993-23,1993-23,1993,3,17,24,3/17/1993,3/24/1993,8
1993,24,1993-24,1993-24,1993,3,25,31,3/25/1993,3/31/1993,7
1993,25,1993-25,1993-25,1993,4,1,8,4/1/1993,4/8/1993,8
1993,26,1993-26,1993-26,1993,4,9,16,4/9/1993,4/16/1993,8
1993,27,1993-27,1993-27,1993,4,17,23,4/17/1993,4/23/1993,7
1993,28,1993-28,1993-28,1993,4,24,30,4/24/1993,4/30/1993,7
1993,29,1993-29,1993-29,1993,5,1,8,5/1/1993,5/8/1993,8
1993,30,1993-30,1993-30,1993,5,9,16,5/9/1993,5/16/1993,8
1993,31,1993-31,1993-31,1993,5,17,24,5/17/1993,5/24/1993,8
1993,32,1993-32,1993-32,1993,5,25,31,5/25/1993,5/31/1993,7
1993,33,1993-33,1993-33,1993,6,1,8,6/1/1993,6/8/1993,8
1993,34,1993-34,1993-34,1993,6,9,16,6/9/1993,6/16/1993,8
1993,35,1993-35,1993-35,1993,6,17,23,6/17/1993,6/23/1993,7
1993,36,1993-36,1993-36,1993,6,24,30,6/24/1993,6/30/1993,7
1993,37,1993-37,1993-37,1993,7,1,8,7/1/1993,7/8/1993,8
1993,38,1993-38,1993-38,1993,7,9,16,7/9/1993,7/16/1993,8
1993,39,1993-39,1993-39,1993,7,17,24,7/17/1993,7/24/1993,8
1993,40,1993-40,1993-40,1993,7,25,31,7/25/1993,7/31/1993,7
1993,41,1993-41,1993-41,1993,8,1,8,8/1/1993,8/8/1993,8
1993,42,1993-42,1993-42,1993,8,9,16,8/9/1993,8/16/1993,8
1993,43,1993-43,1993-43,1993,8,17,24,8/17/1993,8/24/1993,8
1993,44,1993-44,1993-44,1993,8,25,31,8/25/1993,8/31/1993,7
1993,45,1993-45,1993-45,1993,9,1,8,9/1/1993,9/8/1993,8
1993,46,1993-46,1993-46,1993,9,9,16,9/9/1993,9/16/1993,8
1993,47,1993-47,1993-47,1993,9,17,23,9/17/1993,9/23/1993,7
1993,48,1993-48,1993-48,1993,9,24,30,9/24/1993,9/30/1993,7
1994,1,1994-01,1994-1,1993,10,1,8,10/1/1993,10/8/1993,8
1994,2,1994-02,1994-2,1993,10,9,16,10/9/1993,10/16/1993,8
1994,3,1994-03,1994-3,1993,10,17,24,10/17/1993,10/24/1993,8
1994,4,1994-04,1994-4,1993,10,25,31,10/25/1993,10/31/1993,7
1994,5,1994-05,1994-5,1993,11,1,8,11/1/1993,11/8/1993,8
1994,6,1994-06,1994-6,1993,11,9,16,11/9/1993,11/16/1993,8
1994,7,1994-07,1994-7,1993,11,17,23,11/17/1993,11/23/1993,7
1994,8,1994-08,1994-8,1993,11,24,30,11/24/1993,11/30/1993,7
1994,9,1994-09,1994-9,1993,12,1,8,12/1/1993,12/8/1993,8
1994,10,1994-10,1994-10,1993,12,9,16,12/9/1993,12/16/1993,8
1994,11,1994-11,1994-11,1993,12,17,24,12/17/1993,12/24/1993,8
1994,12,1994-12,1994-12,1993,12,25,31,12/25/1993,12/31/1993,7
1994,13,1994-13,1994-13,1994,1,1,8,1/1/1994,1/8/1994,8
1994,14,1994-14,1994-14,1994,1,9,16,1/9/1994,1/16/1994,8
1994,15,1994-15,1994-15,1994,1,17,24,1/17/1994,1/24/1994,8
1994,16,1994-16,1994-16,1994,1,25,31,1/25/1994,1/31/1994,7
1994,17,1994-17,1994-17,1994,2,1,7,2/1/1994,2/7/1994,7
1994,18,1994-18,1994-18,1994,2,8,14,2/8/1994,2/14/1994,7
1994,19,1994-19,1994-19,1994,2,15,21,2/15/1994,2/21/1994,7
1994,20,1994-20,1994-20,1994,2,22,28,2/22/1994,2/28/1994,7
1994,21,1994-21,1994-21,1994,3,1,8,3/1/1994,3/8/1994,8
1994,22,1994-22,1994-22,1994,3,9,16,3/9/1994,3/16/1994,8
1994,23,1994-23,1994-23,1994,3,17,24,3/17/1994,3/24/1994,8
1994,24,1994-24,1994-24,1994,3,25,31,3/25/1994,3/31/1994,7
1994,25,1994-25,1994-25,1994,4,1,8,4/1/1994,4/8/1994,8
1994,26,1994-26,1994-26,1994,4,9,16,4/9/1994,4/16/1994,8
1994,27,1994-27,1994-27,1994,4,17,23,4/17/1994,4/23/1994,7
1994,28,1994-28,1994-28,1994,4,24,30,4/24/1994,4/30/1994,7
1994,29,1994-29,1994-29,1994,5,1,8,5/1/1994,5/8/1994,8
1994,30,1994-30,1994-30,1994,5,9,16,5/9/1994,5/16/1994,8
1994,31,1994-31,1994-31,1994,5,17,24,5/17/1994,5/24/1994,8
1994,32,1994-32,1994-32,1994,5,25,31,5/25/1994,5/31/1994,7
1994,33,1994-33,1994-33,1994,6,1,8,6/1/1994,6/8/1994,8
1994,34,1994-34,1994-34,1994,6,9,16,6/9/1994,6/16/1994,8
1994,35,1994-35,1994-35,1994,6,17,23,6/17/1994,6/23/1994,7
1994,36,1994-36,1994-36,1994,6,24,30,6/24/1994,6/30/1994,7
1994,37,1994-37,1994-37,1994,7,1,8,7/1/1994,7/8/1994,8
1994,38,1994-38,1994-38,1994,7,9,16,7/9/1994,7/16/1994,8
1994,39,1994-39,1994-39,1994,7,17,24,7/17/1994,7/24/1994,8
1994,40,1994-40,1994-40,1994,7,25,31,7/25/1994,7/31/1994,7
1994,41,1994-41,1994-41,1994,8,1,8,8/1/1994,8/8/1994,8
1994,42,1994-42,1994-42,1994,8,9,16,8/9/1994,8/16/1994,8
1994,43,1994-43,1994-43,1994,8,17,24,8/17/1994,8/24/1994,8
1994,44,1994-44,1994-44,1994,8,25,31,8/25/1994,8/31/1994,7
1994,45,1994-45,1994-45,1994,9,1,8,9/1/1994,9/8/1994,8
1994,46,1994-46,1994-46,1994,9,9,16,9/9/1994,9/16/1994,8
1994,47,1994-47,1994-47,1994,9,17,23,9/17/1994,9/23/1994,7
1994,48,1994-48,1994-48,1994,9,24,30,9/24/1994,9/30/1994,7
1995,1,1995-01,1995-1,1994,10,1,8,10/1/1994,10/8/1994,8
1995,2,1995-02,1995-2,1994,10,9,16,10/9/1994,10/16/1994,8
1995,3,1995-03,1995-3,1994,10,17,24,10/17/1994,10/24/1994,8
1995,4,1995-04,1995-4,1994,10,25,31,10/25/1994,10/31/1994,7
1995,5,1995-05,1995-5,1994,11,1,8,11/1/1994,11/8/1994,8
1995,6,1995-06,1995-6,1994,11,9,16,11/9/1994,11/16/1994,8
1995,7,1995-07,1995-7,1994,11,17,23,11/17/1994,11/23/1994,7
1995,8,1995-08,1995-8,1994,11,24,30,11/24/1994,11/30/1994,7
1995,9,1995-09,1995-9,1994,12,1,8,12/1/1994,12/8/1994,8
1995,10,1995-10,1995-10,1994,12,9,16,12/9/1994,12/16/1994,8
1995,11,1995-11,1995-11,1994,12,17,24,12/17/1994,12/24/1994,8
1995,12,1995-12,1995-12,1994,12,25,31,12/25/1994,12/31/1994,7
1995,13,1995-13,1995-13,1995,1,1,8,1/1/1995,1/8/1995,8
1995,14,1995-14,1995-14,1995,1,9,16,1/9/1995,1/16/1995,8
1995,15,1995-15,1995-15,1995,1,17,24,1/17/1995,1/24/1995,8
1995,16,1995-16,1995-16,1995,1,25,31,1/25/1995,1/31/1995,7
1995,17,1995-17,1995-17,1995,2,1,7,2/1/1995,2/7/1995,7
1995,18,1995-18,1995-18,1995,2,8,14,2/8/1995,2/14/1995,7
1995,19,1995-19,1995-19,1995,2,15,21,2/15/1995,2/21/1995,7
1995,20,1995-20,1995-20,1995,2,22,28,2/22/1995,2/28/1995,7
1995,21,1995-21,1995-21,1995,3,1,8,3/1/1995,3/8/1995,8
1995,22,1995-22,1995-22,1995,3,9,16,3/9/1995,3/16/1995,8
1995,23,1995-23,1995-23,1995,3,17,24,3/17/1995,3/24/1995,8
1995,24,1995-24,1995-24,1995,3,25,31,3/25/1995,3/31/1995,7
1995,25,1995-25,1995-25,1995,4,1,8,4/1/1995,4/8/1995,8
1995,26,1995-26,1995-26,1995,4,9,16,4/9/1995,4/16/1995,8
1995,27,1995-27,1995-27,1995,4,17,23,4/17/1995,4/23/1995,7
1995,28,1995-28,1995-28,1995,4,24,30,4/24/1995,4/30/1995,7
1995,29,1995-29,1995-29,1995,5,1,8,5/1/1995,5/8/1995,8
1995,30,1995-30,1995-30,1995,5,9,16,5/9/1995,5/16/1995,8
1995,31,1995-31,1995-31,1995,5,17,24,5/17/1995,5/24/1995,8
1995,32,1995-32,1995-32,1995,5,25,31,5/25/1995,5/31/1995,7
1995,33,1995-33,1995-33,1995,6,1,8,6/1/1995,6/8/1995,8
1995,34,1995-34,1995-34,1995,6,9,16,6/9/1995,6/16/1995,8
1995,35,1995-35,1995-35,1995,6,17,23,6/17/1995,6/23/1995,7
1995,36,1995-36,1995-36,1995,6,24,30,6/24/1995,6/30/1995,7
1995,37,1995-37,1995-37,1995,7,1,8,7/1/1995,7/8/1995,8
1995,38,1995-38,1995-38,1995,7,9,16,7/9/1995,7/16/1995,8
1995,39,1995-39,1995-39,1995,7,17,24,7/17/1995,7/24/1995,8
1995,40,1995-40,1995-40,1995,7,25,31,7/25/1995,7/31/1995,7
1995,41,1995-41,1995-41,1995,8,1,8,8/1/1995,8/8/1995,8
1995,42,1995-42,1995-42,1995,8,9,16,8/9/1995,8/16/1995,8
1995,43,1995-43,1995-43,1995,8,17,24,8/17/1995,8/24/1995,8
1995,44,1995-44,1995-44,1995,8,25,31,8/25/1995,8/31/1995,7
1995,45,1995-45,1995-45,1995,9,1,8,9/1/1995,9/8/1995,8
1995,46,1995-46,1995-46,1995,9,9,16,9/9/1995,9/16/1995,8
1995,47,1995-47,1995-47,1995,9,17,23,9/17/1995,9/23/1995,7
1995,48,1995-48,1995-48,1995,9,24,30,9/24/1995,9/30/1995,7
1996,1,1996-01,1996-1,1995,10,1,8,10/1/1995,10/8/1995,8
1996,2,1996-02,1996-2,1995,10,9,16,10/9/1995,10/16/1995,8
1996,3,1996-03,1996-3,1995,10,17,24,10/17/1995,10/24/1995,8
1996,4,1996-04,1996-4,1995,10,25,31,10/25/1995,10/31/1995,7
1996,5,1996-05,1996-5,1995,11,1,8,11/1/1995,11/8/1995,8
1996,6,1996-06,1996-6,1995,11,9,16,11/9/1995,11/16/1995,8
1996,7,1996-07,1996-7,1995,11,17,23,11/17/1995,11/23/1995,7
1996,8,1996-08,1996-8,1995,11,24,30,11/24/1995,11/30/1995,7
1996,9,1996-09,1996-9,1995,12,1,8,12/1/1995,12/8/1995,8
1996,10,1996-10,1996-10,1995,12,9,16,12/9/1995,12/16/1995,8
1996,11,1996-11,1996-11,1995,12,17,24,12/17/1995,12/24/1995,8
1996,12,1996-12,1996-12,1995,12,25,31,12/25/1995,12/31/1995,7
1996,13,1996-13,1996-13,1996,1,1,8,1/1/1996,1/8/1996,8
1996,14,1996-14,1996-14,1996,1,9,16,1/9/1996,1/16/1996,8
1996,15,1996-15,1996-15,1996,1,17,24,1/17/1996,1/24/1996,8
1996,16,1996-16,1996-16,1996,1,25,31,1/25/1996,1/31/1996,7
1996,17,1996-17,1996-17,1996,2,1,7,2/1/1996,2/7/1996,7
1996,18,1996-18,1996-18,1996,2,8,14,2/8/1996,2/14/1996,7
1996,19,1996-19,1996-19,1996,2,15,21,2/15/1996,2/21/1996,7
1996,20,1996-20,1996-20,1996,2,22,28,2/22/1996,2/28/1996,7
1996,21,1996-21,1996-21,1996,3,1,8,3/1/1996,3/8/1996,8
1996,22,1996-22,1996-22,1996,3,9,16,3/9/1996,3/16/1996,8
1996,23,1996-23,1996-23,1996,3,17,24,3/17/1996,3/24/1996,8
1996,24,1996-24,1996-24,1996,3,25,31,3/25/1996,3/31/1996,7
1996,25,1996-25,1996-25,1996,4,1,8,4/1/1996,4/8/1996,8
1996,26,1996-26,1996-26,1996,4,9,16,4/9/1996,4/16/1996,8
1996,27,1996-27,1996-27,1996,4,17,23,4/17/1996,4/23/1996,7
1996,28,1996-28,1996-28,1996,4,24,30,4/24/1996,4/30/1996,7
1996,29,1996-29,1996-29,1996,5,1,8,5/1/1996,5/8/1996,8
1996,30,1996-30,1996-30,1996,5,9,16,5/9/1996,5/16/1996,8
1996,31,1996-31,1996-31,1996,5,17,24,5/17/1996,5/24/1996,8
1996,32,1996-32,1996-32,1996,5,25,31,5/25/1996,5/31/1996,7
1996,33,1996-33,1996-33,1996,6,1,8,6/1/1996,6/8/1996,8
1996,34,1996-34,1996-34,1996,6,9,16,6/9/1996,6/16/1996,8
1996,35,1996-35,1996-35,1996,6,17,23,6/17/1996,6/23/1996,7
1996,36,1996-36,1996-36,1996,6,24,30,6/24/1996,6/30/1996,7
1996,37,1996-37,1996-37,1996,7,1,8,7/1/1996,7/8/1996,8
1996,38,1996-38,1996-38,1996,7,9,16,7/9/1996,7/16/1996,8
1996,39,1996-39,1996-39,1996,7,17,24,7/17/1996,7/24/1996,8
1996,40,1996-40,1996-40,1996,7,25,31,7/25/1996,7/31/1996,7
1996,41,1996-41,1996-41,1996,8,1,8,8/1/1996,8/8/1996,8
1996,42,1996-42,1996-42,1996,8,9,16,8/9/1996,8/16/1996,8
1996,43,1996-43,1996-43,1996,8,17,24,8/17/1996,8/24/1996,8
1996,44,1996-44,1996-44,1996,8,25,31,8/25/1996,8/31/1996,7
1996,45,1996-45,1996-45,1996,9,1,8,9/1/1996,9/8/1996,8
1996,46,1996-46,1996-46,1996,9,9,16,9/9/1996,9/16/1996,8
1996,47,1996-47,1996-47,1996,9,17,23,9/17/1996,9/23/1996,7
1996,48,1996-48,1996-48,1996,9,24,30,9/24/1996,9/30/1996,7
1997,1,1997-01,1997-1,1996,10,1,8,10/1/1996,10/8/1996,8
1997,2,1997-02,1997-2,1996,10,9,16,10/9/1996,10/16/1996,8
1997,3,1997-03,1997-3,1996,10,17,24,10/17/1996,10/24/1996,8
1997,4,1997-04,1997-4,1996,10,25,31,10/25/1996,10/31/1996,7
1997,5,1997-05,1997-5,1996,11,1,8,11/1/1996,11/8/1996,8
1997,6,1997-06,1997-6,1996,11,9,16,11/9/1996,11/16/1996,8
1997,7,1997-07,1997-7,1996,11,17,23,11/17/1996,11/23/1996,7
1997,8,1997-08,1997-8,1996,11,24,30,11/24/1996,11/30/1996,7
1997,9,1997-09,1997-9,1996,12,1,8,12/1/1996,12/8/1996,8
1997,10,1997-10,1997-10,1996,12,9,16,12/9/1996,12/16/1996,8
1997,11,1997-11,1997-11,1996,12,17,24,12/17/1996,12/24/1996,8
1997,12,1997-12,1997-12,1996,12,25,31,12/25/1996,12/31/1996,7
1997,13,1997-13,1997-13,1997,1,1,8,1/1/1997,1/8/1997,8
1997,14,1997-14,1997-14,1997,1,9,16,1/9/1997,1/16/1997,8
1997,15,1997-15,1997-15,1997,1,17,24,1/17/1997,1/24/1997,8
1997,16,1997-16,1997-16,1997,1,25,31,1/25/1997,1/31/1997,7
1997,17,1997-17,1997-17,1997,2,1,7,2/1/1997,2/7/1997,7
1997,18,1997-18,1997-18,1997,2,8,14,2/8/1997,2/14/1997,7
1997,19,1997-19,1997-19,1997,2,15,21,2/15/1997,2/21/1997,7
1997,20,1997-20,1997-20,1997,2,22,28,2/22/1997,2/28/1997,7
1997,21,1997-21,1997-21,1997,3,1,8,3/1/1997,3/8/1997,8
1997,22,1997-22,1997-22,1997,3,9,16,3/9/1997,3/16/1997,8
1997,23,1997-23,1997-23,1997,3,17,24,3/17/1997,3/24/1997,8
1997,24,1997-24,1997-24,1997,3,25,31,3/25/1997,3/31/1997,7
1997,25,1997-25,1997-25,1997,4,1,8,4/1/1997,4/8/1997,8
1997,26,1997-26,1997-26,1997,4,9,16,4/9/1997,4/16/1997,8
1997,27,1997-27,1997-27,1997,4,17,23,4/17/1997,4/23/1997,7
1997,28,1997-28,1997-28,1997,4,24,30,4/24/1997,4/30/1997,7
1997,29,1997-29,1997-29,1997,5,1,8,5/1/1997,5/8/1997,8
1997,30,1997-30,1997-30,1997,5,9,16,5/9/1997,5/16/1997,8
1997,31,1997-31,1997-31,1997,5,17,24,5/17/1997,5/24/1997,8
1997,32,1997-32,1997-32,1997,5,25,31,5/25/1997,5/31/1997,7
1997,33,1997-33,1997-33,1997,6,1,8,6/1/1997,6/8/1997,8
1997,34,1997-34,1997-34,1997,6,9,16,6/9/1997,6/16/1997,8
1997,35,1997-35,1997-35,1997,6,17,23,6/17/1997,6/23/1997,7
1997,36,1997-36,1997-36,1997,6,24,30,6/24/1997,6/30/1997,7
1997,37,1997-37,1997-37,1997,7,1,8,7/1/1997,7/8/1997,8
1997,38,1997-38,1997-38,1997,7,9,16,7/9/1997,7/16/1997,8
1997,39,1997-39,1997-39,1997,7,17,24,7/17/1997,7/24/1997,8
1997,40,1997-40,1997-40,1997,7,25,31,7/25/1997,7/31/1997,7
1997,41,1997-41,1997-41,1997,8,1,8,8/1/1997,8/8/1997,8
1997,42,1997-42,1997-42,1997,8,9,16,8/9/1997,8/16/1997,8
1997,43,1997-43,1997-43,1997,8,17,24,8/17/1997,8/24/1997,8
1997,44,1997-44,1997-44,1997,8,25,31,8/25/1997,8/31/1997,7
1997,45,1997-45,1997-45,1997,9,1,8,9/1/1997,9/8/1997,8
1997,46,1997-46,1997-46,1997,9,9,16,9/9/1997,9/16/1997,8
1997,47,1997-47,1997-47,1997,9,17,23,9/17/1997,9/23/1997,7
1997,48,1997-48,1997-48,1997,9,24,30,9/24/1997,9/30/1997,7
1998,1,1998-01,1998-1,1997,10,1,8,10/1/1997,10/8/1997,8
1998,2,1998-02,1998-2,1997,10,9,16,10/9/1997,10/16/1997,8
1998,3,1998-03,1998-3,1997,10,17,24,10/17/1997,10/24/1997,8
1998,4,1998-04,1998-4,1997,10,25,31,10/25/1997,10/31/1997,7
1998,5,1998-05,1998-5,1997,11,1,8,11/1/1997,11/8/1997,8
1998,6,1998-06,1998-6,1997,11,9,16,11/9/1997,11/16/1997,8
1998,7,1998-07,1998-7,1997,11,17,23,11/17/1997,11/23/1997,7
1998,8,1998-08,1998-8,1997,11,24,30,11/24/1997,11/30/1997,7
1998,9,1998-09,1998-9,1997,12,1,8,12/1/1997,12/8/1997,8
1998,10,1998-10,1998-10,1997,12,9,16,12/9/1997,12/16/1997,8
1998,11,1998-11,1998-11,1997,12,17,24,12/17/1997,12/24/1997,8
1998,12,1998-12,1998-12,1997,12,25,31,12/25/1997,12/31/1997,7
1998,13,1998-13,1998-13,1998,1,1,8,1/1/1998,1/8/1998,8
1998,14,1998-14,1998-14,1998,1,9,16,1/9/1998,1/16/1998,8
1998,15,1998-15,1998-15,1998,1,17,24,1/17/1998,1/24/1998,8
1998,16,1998-16,1998-16,1998,1,25,31,1/25/1998,1/31/1998,7
1998,17,1998-17,1998-17,1998,2,1,7,2/1/1998,2/7/1998,7
1998,18,1998-18,1998-18,1998,2,8,14,2/8/1998,2/14/1998,7
1998,19,1998-19,1998-19,1998,2,15,21,2/15/1998,2/21/1998,7
1998,20,1998-20,1998-20,1998,2,22,28,2/22/1998,2/28/1998,7
1998,21,1998-21,1998-21,1998,3,1,8,3/1/1998,3/8/1998,8
1998,22,1998-22,1998-22,1998,3,9,16,3/9/1998,3/16/1998,8
1998,23,1998-23,1998-23,1998,3,17,24,3/17/1998,3/24/1998,8
1998,24,1998-24,1998-24,1998,3,25,31,3/25/1998,3/31/1998,7
1998,25,1998-25,1998-25,1998,4,1,8,4/1/1998,4/8/1998,8
1998,26,1998-26,1998-26,1998,4,9,16,4/9/1998,4/16/1998,8
1998,27,1998-27,1998-27,1998,4,17,23,4/17/1998,4/23/1998,7
1998,28,1998-28,1998-28,1998,4,24,30,4/24/1998,4/30/1998,7
1998,29,1998-29,1998-29,1998,5,1,8,5/1/1998,5/8/1998,8
1998,30,1998-30,1998-30,1998,5,9,16,5/9/1998,5/16/1998,8
1998,31,1998-31,1998-31,1998,5,17,24,5/17/1998,5/24/1998,8
1998,32,1998-32,1998-32,1998,5,25,31,5/25/1998,5/31/1998,7
1998,33,1998-33,1998-33,1998,6,1,8,6/1/1998,6/8/1998,8
1998,34,1998-34,1998-34,1998,6,9,16,6/9/1998,6/16/1998,8
1998,35,1998-35,1998-35,1998,6,17,23,6/17/1998,6/23/1998,7
1998,36,1998-36,1998-36,1998,6,24,30,6/24/1998,6/30/1998,7
1998,37,1998-37,1998-37,1998,7,1,8,7/1/1998,7/8/1998,8
1998,38,1998-38,1998-38,1998,7,9,16,7/9/1998,7/16/1998,8
1998,39,1998-39,1998-39,1998,7,17,24,7/17/1998,7/24/1998,8
1998,40,1998-40,1998-40,1998,7,25,31,7/25/1998,7/31/1998,7
1998,41,1998-41,1998-41,1998,8,1,8,8/1/1998,8/8/1998,8
1998,42,1998-42,1998-42,1998,8,9,16,8/9/1998,8/16/1998,8
1998,43,1998-43,1998-43,1998,8,17,24,8/17/1998,8/24/1998,8
1998,44,1998-44,1998-44,1998,8,25,31,8/25/1998,8/31/1998,7
1998,45,1998-45,1998-45,1998,9,1,8,9/1/1998,9/8/1998,8
1998,46,1998-46,1998-46,1998,9,9,16,9/9/1998,9/16/1998,8
1998,47,1998-47,1998-47,1998,9,17,23,9/17/1998,9/23/1998,7
1998,48,1998-48,1998-48,1998,9,24,30,9/24/1998,9/30/1998,7
1999,1,1999-01,1999-1,1998,10,1,8,10/1/1998,10/8/1998,8
1999,2,1999-02,1999-2,1998,10,9,16,10/9/1998,10/16/1998,8
1999,3,1999-03,1999-3,1998,10,17,24,10/17/1998,10/24/1998,8
1999,4,1999-04,1999-4,1998,10,25,31,10/25/1998,10/31/1998,7
1999,5,1999-05,1999-5,1998,11,1,8,11/1/1998,11/8/1998,8
1999,6,1999-06,1999-6,1998,11,9,16,11/9/1998,11/16/1998,8
1999,7,1999-07,1999-7,1998,11,17,23,11/17/1998,11/23/1998,7
1999,8,1999-08,1999-8,1998,11,24,30,11/24/1998,11/30/1998,7
1999,9,1999-09,1999-9,1998,12,1,8,12/1/1998,12/8/1998,8
1999,10,1999-10,1999-10,1998,12,9,16,12/9/1998,12/16/1998,8
1999,11,1999-11,1999-11,1998,12,17,24,12/17/1998,12/24/1998,8
1999,12,1999-12,1999-12,1998,12,25,31,12/25/1998,12/31/1998,7
1999,13,1999-13,1999-13,1999,1,1,8,1/1/1999,1/8/1999,8
1999,14,1999-14,1999-14,1999,1,9,16,1/9/1999,1/16/1999,8
1999,15,1999-15,1999-15,1999,1,17,24,1/17/1999,1/24/1999,8
1999,16,1999-16,1999-16,1999,1,25,31,1/25/1999,1/31/1999,7
1999,17,1999-17,1999-17,1999,2,1,7,2/1/1999,2/7/1999,7
1999,18,1999-18,1999-18,1999,2,8,14,2/8/1999,2/14/1999,7
1999,19,1999-19,1999-19,1999,2,15,21,2/15/1999,2/21/1999,7
1999,20,1999-20,1999-20,1999,2,22,28,2/22/1999,2/28/1999,7
1999,21,1999-21,1999-21,1999,3,1,8,3/1/1999,3/8/1999,8
1999,22,1999-22,1999-22,1999,3,9,16,3/9/1999,3/16/1999,8
1999,23,1999-23,1999-23,1999,3,17,24,3/17/1999,3/24/1999,8
1999,24,1999-24,1999-24,1999,3,25,31,3/25/1999,3/31/1999,7
1999,25,1999-25,1999-25,1999,4,1,8,4/1/1999,4/8/1999,8
1999,26,1999-26,1999-26,1999,4,9,16,4/9/1999,4/16/1999,8
1999,27,1999-27,1999-27,1999,4,17,23,4/17/1999,4/23/1999,7
1999,28,1999-28,1999-28,1999,4,24,30,4/24/1999,4/30/1999,7
1999,29,1999-29,1999-29,1999,5,1,8,5/1/1999,5/8/1999,8
1999,30,1999-30,1999-30,1999,5,9,16,5/9/1999,5/16/1999,8
1999,31,1999-31,1999-31,1999,5,17,24,5/17/1999,5/24/1999,8
1999,32,1999-32,1999-32,1999,5,25,31,5/25/1999,5/31/1999,7
1999,33,1999-33,1999-33,1999,6,1,8,6/1/1999,6/8/1999,8
1999,34,1999-34,1999-34,1999,6,9,16,6/9/1999,6/16/1999,8
1999,35,1999-35,1999-35,1999,6,17,23,6/17/1999,6/23/1999,7
1999,36,1999-36,1999-36,1999,6,24,30,6/24/1999,6/30/1999,7
1999,37,1999-37,1999-37,1999,7,1,8,7/1/1999,7/8/1999,8
1999,38,1999-38,1999-38,1999,7,9,16,7/9/1999,7/16/1999,8
1999,39,1999-39,1999-39,1999,7,17,24,7/17/1999,7/24/1999,8
1999,40,1999-40,1999-40,1999,7,25,31,7/25/1999,7/31/1999,7
1999,41,1999-41,1999-41,1999,8,1,8,8/1/1999,8/8/1999,8
1999,42,1999-42,1999-42,1999,8,9,16,8/9/1999,8/16/1999,8
1999,43,1999-43,1999-43,1999,8,17,24,8/17/1999,8/24/1999,8
1999,44,1999-44,1999-44,1999,8,25,31,8/25/1999,8/31/1999,7
1999,45,1999-45,1999-45,1999,9,1,8,9/1/1999,9/8/1999,8
1999,46,1999-46,1999-46,1999,9,9,16,9/9/1999,9/16/1999,8
1999,47,1999-47,1999-47,1999,9,17,23,9/17/1999,9/23/1999,7
1999,48,1999-48,1999-48,1999,9,24,30,9/24/1999,9/30/1999,7
2000,1,2000-01,2000-1,1999,10,1,8,10/1/1999,10/8/1999,8
2000,2,2000-02,2000-2,1999,10,9,16,10/9/1999,10/16/1999,8
2000,3,2000-03,2000-3,1999,10,17,24,10/17/1999,10/24/1999,8
2000,4,2000-04,2000-4,1999,10,25,31,10/25/1999,10/31/1999,7
2000,5,2000-05,2000-5,1999,11,1,8,11/1/1999,11/8/1999,8
2000,6,2000-06,2000-6,1999,11,9,16,11/9/1999,11/16/1999,8
2000,7,2000-07,2000-7,1999,11,17,23,11/17/1999,11/23/1999,7
